ID,PBT_ALLOWED,PBT_PASSED,PBT_READING,PBT_TOLERANT
4904864,16000,true,1300,16800
4904865,33000,true,10600,34650
4904867,16000,true,680,16800
4904870,33000,true,14800,34650
4904871,23000,true,5000,24150
4904873,16000,true,1160,16800
4904874,16000,true,4050,16800
4904875,16000,true,860,16800
4904876,48000,true,11300,50400
4904877,16000,true,1940,16800
4904878,16000,true,680,16800
4904879,16000,true,1050,16800
4904880,16000,true,1760,16800
4904881,16000,true,1850,16800
4904882,16000,true,1280,16800
4904883,16000,true,930,16800
4904884,16000,true,7700,16800
4904885,16000,true,1190,16800
4904886,16000,true,920,16800
4904887,73000,true,59700,76650
4904888,16000,true,1990,16800
4904889,16000,true,1990,16800
4904890,16000,true,1210,16800
4904891,23000,true,18100,24150
4904892,16000,true,1130,16800
4904893,16000,true,910,16800
4904894,29000,true,20700,30450
4904895,16000,true,1940,16800
4904896,16000,true,1220,16800
4904897,16000,true,1940,16800
4904898,16000,true,450,16800
4904901,16000,true,600,16800
4904902,48000,true,35500,50400
4904908,16000,true,1990,16800
4904909,33000,true,10000,34650
4904910,16000,true,740,16800
4904911,16000,true,1610,16800
4904912,16000,true,1090,16800
4904914,16000,true,870,16800
4904916,16000,true,1220,16800
4904918,16000,true,660,16800
4904919,16000,true,690,16800
4904921,16000,true,870,16800
4904923,16000,true,1160,16800
4904925,16000,true,1250,16800
4904927,16000,true,3970,16800
4904930,16000,true,1300,16800
4904932,16000,true,530,16800
4904933,16000,true,1140,16800
4904935,16000,true,870,16800
4904936,16000,true,1990,16800
4904937,16000,true,1990,16800
4904938,16000,true,1340,16800
4904939,50000,true,18400,52500
4904940,16000,true,650,16800
4904943,16000,true,1500,16800
4904944,16000,true,850,16800
4904945,23000,true,12900,24150
4904946,16000,true,940,16800
4904947,16000,true,650,16800
4904948,16000,true,3620,16800
4904949,16000,true,1710,16800
4904951,16000,true,500,16800
4904952,33000,true,8300,34650
4904953,16000,true,1580,16800
4904955,16000,true,1040,16800
4904956,16000,true,1650,16800
4904957,33000,true,22300,34650
4904958,16000,true,1370,16800
4904961,26000,true,1580,27300
4904963,16000,true,650,16800
4904964,16000,true,1590,16800
4904967,50000,true,43400,52500
4904968,41000,true,28400,43050
4904969,16000,true,1170,16800
4904971,16000,true,1800,16800
4904972,16000,true,710,16800
4904974,16000,true,1740,16800
4904975,16000,true,1330,16800
4904978,33000,true,15000,34650
4904979,33000,true,11000,34650
4904980,16000,true,1400,16800
4904982,16000,true,1000,16800
4904985,16000,true,1940,16800
4904986,16000,true,1940,16800
4904987,16000,true,1110,16800
4904988,16000,true,1990,16800
4904989,16000,true,1120,16800
4904990,16000,true,700,16800
4904991,16000,true,1050,16800
4904992,16000,true,690,16800
4904993,16000,true,1010,16800
4904995,16000,true,1880,16800
4904996,16000,true,2140,16800
4904997,16000,true,1940,16800
4904998,16000,true,6900,16800
4904999,16000,true,1670,16800
4905000,16000,true,950,16800
4905002,40000,true,14900,42000
4905003,16000,true,1150,16800
4905004,16000,true,990,16800
4905006,16000,true,1880,16800
4905007,16000,true,1290,16800
4905008,16000,true,1940,16800
4905009,16000,true,1990,16800
4905011,16000,true,1260,16800
4905013,16000,true,960,16800
4905014,33000,true,12800,34650
4905018,33000,true,14200,34650
4905019,33000,true,8200,34650
4905020,16000,true,550,16800
4905021,16000,true,1990,16800
4905022,16000,true,1990,16800
4905023,16000,true,550,16800
4905025,16000,true,670,16800
4905026,16000,true,1550,16800
4905028,23000,true,5420,24150
4905029,16000,true,1130,16800
4905030,16000,true,990,16800
4905031,16000,true,940,16800
4905032,33000,true,11500,34650
4905033,16000,true,640,16800
4905034,16000,true,1690,16800
4905035,16000,true,900,16800
4905036,16000,true,1380,16800
4905037,16000,true,1360,16800
4905038,16000,true,1190,16800
4905039,23000,true,6900,24150
4905041,16000,true,410,16800
4905043,41000,true,15600,43050
4905044,16000,true,990,16800
4905047,16000,true,2150,16800
4905048,41000,true,24100,43050
4905049,16000,true,1990,16800
4905050,16000,true,1990,16800
4905053,16000,true,1230,16800
4905055,16000,true,1290,16800
4905056,23000,true,18600,24150
4905057,16000,true,650,16800
4905058,48000,true,28300,50400
4905059,16000,true,1990,16800
4905061,43000,true,14600,45150
4905062,16000,true,7600,16800
4905063,16000,true,1050,16800
4905064,16000,true,850,16800
4905065,16000,true,740,16800
4905066,16000,true,1370,16800
4905068,16000,true,3460,16800
4905069,16000,true,1290,16800
4905070,16000,true,10100,16800
4905071,16000,true,1990,16800
4905072,16000,true,7900,16800
4905073,23000,true,16600,24150
4905074,26000,true,11100,27300
4905075,23000,true,4040,24150
4905076,23000,true,17300,24150
4905077,16000,true,1030,16800
4905078,23000,true,13600,24150
4905080,41000,true,33500,43050
4905081,16000,true,490,16800
4905082,23000,true,6200,24150
4905083,33000,true,12300,34650
4905087,23000,true,20300,24150
4905088,16000,true,1350,16800
4905090,16000,true,1380,16800
4905094,36000,true,19000,37800
4905095,16000,true,1580,16800
4905096,16000,true,1300,16800
4905097,16000,true,1260,16800
4905099,16000,true,1990,16800
4905100,16000,true,1990,16800
4905102,16000,true,1310,16800
4905103,16000,true,2570,16800
4905104,16000,true,4210,16800
4905105,16000,true,1000,16800
4905108,16000,true,12200,16800
4905109,16000,true,860,16800
4905110,16000,true,820,16800
4905113,16000,true,1990,16800
4905115,16000,true,940,16800
4905117,23000,true,10000,24150
4905119,33000,true,9300,34650
4905121,16000,true,1990,16800
4905122,16000,true,1990,16800
4905123,16000,true,1030,16800
4905125,41000,true,27700,43050
4905126,16000,true,1040,16800
4905127,16000,true,2660,16800
4905129,16000,true,1000,16800
4905132,48000,true,25700,50400
4905133,41000,true,25500,43050
4905134,48000,true,40000,50400
4905135,16000,true,1140,16800
4905136,16000,true,360,16800
4905137,16000,true,1170,16800
4905139,41000,true,14000,43050
4905140,16000,true,1040,16800
4905141,16000,true,2230,16800
4905142,23000,true,14200,24150
4905143,16000,true,1210,16800
4905144,16000,true,690,16800
4905145,48000,true,39100,50400
4905146,16000,true,740,16800
4905147,16000,true,1520,16800
4905149,16000,true,740,16800
4905150,41000,true,27800,43050
4905151,16000,true,750,16800
4905152,16000,true,1190,16800
4905153,23000,true,8500,24150
4905154,16000,true,860,16800
4905155,33000,true,9300,34650
4905158,57000,true,51800,59850
4905159,16000,true,7300,16800
4905162,48000,true,29400,50400
4905163,16000,true,830,16800
4905164,16000,true,580,16800
4905165,16000,true,6900,16800
4905166,16000,true,1160,16800
4905167,16000,true,1310,16800
4905168,16000,true,940,16800
4905169,16000,true,350,16800
4905170,16000,true,1460,16800
4905171,16000,true,1580,16800
4905172,23000,true,11400,24150
4905177,16000,true,1250,16800
4905178,16000,true,380,16800
4905179,41000,true,12800,43050
4905180,23000,true,22900,24150
4905181,16000,true,870,16800
4905182,16000,true,700,16800
4905183,16000,true,590,16800
4905185,16000,true,960,16800
4905187,23000,true,8400,24150
4905188,16000,true,620,16800
4905190,16000,true,4400,16800
4905191,16000,true,1410,16800
4905192,16000,true,1470,16800
4905194,16000,true,1360,16800
4905195,16000,true,1730,16800
4905198,33000,true,18600,34650
4905200,33000,true,21600,34650
4905201,16000,true,12800,16800
4905203,16000,true,8000,16800
4905205,33000,true,13300,34650
4905206,16000,true,1290,16800
4905207,48000,true,36300,50400
4905208,16000,true,1990,16800
4905209,16000,true,9100,16800
4905211,16000,true,1260,16800
4905213,73000,true,49700,76650
4905214,16000,true,1230,16800
4905215,16000,true,1380,16800
4905216,16000,true,840,16800
4905217,16000,true,2400,16800
4905218,16000,true,1540,16800
4905220,16000,true,1490,16800
4905221,43000,true,12200,45150
4905222,33000,true,10000,34650
4905223,16000,true,390,16800
4905224,33000,true,12300,34650
4905226,16000,true,850,16800
4905230,33000,true,9000,34650
4905231,16000,true,640,16800
4905232,16000,true,1170,16800
4905234,16000,true,1570,16800
4905235,50000,true,41600,52500
4905236,16000,true,1090,16800
4905237,16000,true,710,16800
4905238,16000,true,3810,16800
4905239,16000,true,1250,16800
4905240,16000,true,10700,16800
4905241,16000,true,930,16800
4905242,16000,true,1540,16800
4905243,16000,true,9200,16800
4905245,16000,true,1740,16800
4905246,16000,true,1990,16800
4905248,16000,true,1210,16800
4905249,74000,true,56000,77700
4905250,26000,true,2020,27300
4905251,16000,true,940,16800
4905252,16000,true,11300,16800
4905255,23000,true,14200,24150
4905257,41000,true,16200,43050
4905258,33000,true,12800,34650
4905259,16000,true,2110,16800
4905260,16000,true,850,16800
4905261,23000,true,14500,24150
4905262,16000,true,1080,16800
4905263,16000,true,7400,16800
4905264,16000,true,1030,16800
4905266,16000,true,2640,16800
4905269,16000,true,2380,16800
4905270,16000,true,1170,16800
4905271,16000,true,1350,16800
4905272,16000,true,4250,16800
4905273,16000,true,950,16800
4905274,16000,true,840,16800
4905275,23000,true,15400,24150
4905276,16000,true,14700,16800
4905280,23000,true,14500,24150
4905282,41000,true,31200,43050
4905284,16000,true,1340,16800
4905285,16000,true,1320,16800
4905286,33000,true,13700,34650
4905288,16000,true,1870,16800
4905289,23000,true,13900,24150
4905290,48000,true,40700,50400
4905291,16000,true,1140,16800
4905294,16000,true,1820,16800
4905295,23000,true,13500,24150
4905296,16000,true,2150,16800
4905297,16000,true,1060,16800
4905298,16000,true,510,16800
4905299,33000,true,13700,34650
4905300,48000,true,41100,50400
4905301,16000,true,11100,16800
4905302,16000,true,1580,16800
4905303,16000,true,830,16800
4905306,16000,true,1510,16800
4905308,16000,true,2460,16800
4905309,16000,true,420,16800
4905310,16000,true,11000,16800
4905312,16000,true,1430,16800
4905313,41000,true,33000,43050
4905314,23000,true,5900,24150
4905315,16000,true,1550,16800
4905316,16000,true,1690,16800
4905317,16000,true,2080,16800
4905318,16000,true,1260,16800
4905319,16000,true,510,16800
4905320,16000,true,610,16800
4905321,23000,true,22900,24150
4905323,16000,true,1270,16800
4905324,16000,true,1570,16800
4905325,26000,true,1570,27300
4905326,16000,true,1320,16800
4905327,16000,true,6200,16800
4905329,23000,true,15700,24150
4905330,16000,true,1230,16800
4905331,16000,true,5500,16800
4905332,16000,true,6900,16800
4905334,16000,true,6300,16800
4905335,16000,true,3980,16800
4905337,48000,true,27400,50400
4905339,23000,true,7700,24150
4905340,41000,true,30400,43050
4905341,16000,true,2640,16800
4905343,23000,true,18700,24150
4905344,16000,true,630,16800
4905345,33000,true,9000,34650
4905346,16000,true,410,16800
4905348,16000,true,1320,16800
4905349,23000,true,18600,24150
4905353,48000,true,35700,50400
4905354,23000,true,12600,24150
4905355,16000,true,2360,16800
4905356,16000,true,1990,16800
4905357,16000,true,1990,16800
4905358,57000,true,35200,59850
4905360,16000,true,1520,16800
4905361,16000,true,1190,16800
4905362,16000,true,540,16800
4905365,16000,true,1290,16800
4905366,23000,true,15900,24150
4905367,33000,true,12800,34650
4905368,16000,true,1000,16800
4905369,16000,true,1360,16800
4905370,16000,true,1240,16800
4905371,40000,true,10000,42000
4905372,16000,true,1730,16800
4905374,16000,true,1140,16800
4905375,16000,true,1590,16800
4905376,16000,true,730,16800
4905377,16000,true,3150,16800
4905378,16000,true,1650,16800
4905379,16000,true,1120,16800
4905380,16000,true,4900,16800
4905381,16000,true,980,16800
4905382,16000,true,750,16800
4905383,41000,true,20400,43050
4905384,16000,true,2090,16800
4905385,16000,true,4900,16800
4905386,16000,true,1180,16800
4905387,16000,true,3680,16800
4905388,23000,true,10100,24150
4905390,16000,true,1230,16800
4905391,16000,true,1690,16800
4905392,16000,true,510,16800
4905393,16000,true,830,16800
4905394,16000,true,2820,16800
4905395,16000,true,800,16800
4905396,33000,true,14000,34650
4905397,16000,true,1480,16800
4905398,16000,true,1470,16800
4905399,16000,true,1020,16800
4905400,16000,true,1520,16800
4905401,16000,true,600,16800
4905402,16000,true,700,16800
4905403,16000,true,3430,16800
4905404,16000,true,1020,16800
4905405,16000,true,1680,16800
4905406,73000,true,29600,76650
4905407,73000,true,25300,76650
4905408,16000,true,910,16800
4905409,16000,true,970,16800
4905410,16000,true,2680,16800
4905411,29000,true,27700,30450
4905412,41000,true,13700,43050
4905413,16000,true,810,16800
4905414,16000,true,1360,16800
4905415,16000,true,1040,16800
4905416,16000,true,2740,16800
4905417,57000,false,65400,59850
4905418,16000,true,3800,16800
4905419,16000,true,1520,16800
4905420,33000,true,8600,34650
4905421,33000,true,8800,34650
4905423,48000,true,41300,50400
4905424,23000,true,7200,24150
4905428,46000,true,5130,48300
4905429,33000,true,11400,34650
4905430,16000,true,1990,16800
4905431,36000,true,15600,37800
4905432,48000,true,37900,50400
4905433,16000,true,1210,16800
4905434,16000,true,7800,16800
4905436,16000,true,2030,16800
4905437,16000,true,620,16800
4905438,16000,true,1120,16800
4905439,16000,true,710,16800
4905440,40000,true,13200,42000
4905441,41000,true,34500,43050
4905442,23000,true,640,24150
4905444,16000,true,1190,16800
4905445,16000,true,670,16800
4905446,22000,true,9500,23100
4905447,16000,true,690,16800
4905450,16000,true,1820,16800
4905451,16000,true,650,16800
4905452,23000,true,17500,24150
4905454,16000,true,1020,16800
4905455,40000,true,12400,42000
4905456,16000,true,1360,16800
4905457,16000,true,8800,16800
4905458,33000,true,14900,34650
4905459,48000,true,39100,50400
4905460,48000,true,30000,50400
4905461,16000,true,5100,16800
4905462,33000,true,21000,34650
4905463,16000,true,1480,16800
4905464,16000,true,1700,16800
4905465,16000,true,3420,16800
4905466,16000,true,1070,16800
4905467,36000,true,20700,37800
4905468,16000,true,1750,16800
4905469,16000,true,920,16800
4905470,16000,true,860,16800
4905471,33000,true,14000,34650
4905472,16000,true,1580,16800
4905474,23000,true,8100,24150
4905475,16000,true,1390,16800
4905476,26000,true,13800,27300
4905477,23000,true,13300,24150
4905478,16000,true,800,16800
4905479,16000,true,2710,16800
4905480,16000,true,1990,16800
4905481,16000,true,1940,16800
4905482,16000,true,1940,16800
4905483,23000,true,5010,24150
4905484,33000,true,10300,34650
4905485,16000,true,3340,16800
4905486,23000,true,5510,24150
4905487,16000,true,1100,16800
4905490,16000,true,2290,16800
4905491,73000,true,36200,76650
4905492,48000,true,18500,50400
4905494,43000,true,14300,45150
4905496,16000,true,620,16800
4905497,16000,true,1190,16800
4905498,16000,true,1170,16800
4905500,16000,true,650,16800
4905501,16000,true,450,16800
4905502,16000,true,1450,16800
4905503,23000,true,14400,24150
4905504,48000,true,36200,50400
4905507,23000,true,5600,24150
4905508,16000,true,920,16800
4905509,50000,true,31600,52500
4905510,16000,true,1080,16800
4905511,16000,true,780,16800
4905512,48000,true,34800,50400
4905513,16000,true,1150,16800
4905516,23000,true,13800,24150
4905517,16000,true,1360,16800
4905518,16000,true,1350,16800
4905519,16000,true,2270,16800
4905520,16000,true,2500,16800
4905521,73000,true,68300,76650
4905525,16000,true,1030,16800
4905526,16000,true,8100,16800
4905528,48000,true,27900,50400
4905529,43000,true,11500,45150
4905530,16000,true,1410,16800
4905531,29000,true,21300,30450
4905532,16000,true,1380,16800
4905534,16000,true,1770,16800
4905535,16000,true,1200,16800
4905536,16000,true,1490,16800
4905537,16000,true,1130,16800
4905539,16000,true,2180,16800
4905540,16000,true,1510,16800
4905541,16000,true,840,16800
4905542,23000,true,5500,24150
4905543,16000,true,4900,16800
4905544,16000,true,1400,16800
4905545,23000,true,14000,24150
4905546,16000,true,710,16800
4905547,50000,true,37900,52500
4905548,16000,true,3130,16800
4905549,33000,true,18600,34650
4905550,16000,true,3590,16800
4905551,16000,true,2160,16800
4905552,16000,true,620,16800
4905553,16000,true,1310,16800
4905554,16000,true,860,16800
4905555,16000,true,1120,16800
4905556,16000,true,790,16800
4905557,48000,true,31900,50400
4905558,33000,true,27800,34650
4905560,16000,true,700,16800
4905561,23000,true,12300,24150
4905562,23000,true,4080,24150
4905563,16000,true,1650,16800
4905564,16000,true,490,16800
4905566,16000,true,5000,16800
4905567,16000,true,3120,16800
4905569,16000,true,1450,16800
4905570,16000,true,1590,16800
4905571,16000,true,1420,16800
4905572,16000,true,1180,16800
4905574,16000,true,630,16800
4905576,16000,true,2560,16800
4905577,33000,true,13200,34650
4905578,23000,true,8000,24150
4905579,16000,true,660,16800
4905580,16000,true,2110,16800
4905581,16000,true,5800,16800
4905582,48000,true,26700,50400
4905583,16000,true,1540,16800
4905584,16000,true,1000,16800
4905585,16000,true,1030,16800
4905586,16000,true,1230,16800
4905587,23000,true,17700,24150
4905588,16000,true,970,16800
4905589,16000,true,420,16800
4905591,16000,true,880,16800
4905592,16000,true,1420,16800
4905595,23000,true,8900,24150
4905596,16000,true,1990,16800
4905597,31000,true,5580,32550
4905598,16000,true,2040,16800
4905599,16000,true,1990,16800
4905600,16000,true,4030,16800
4905601,50000,true,28800,52500
4905602,23000,true,16000,24150
4905603,16000,true,1060,16800
4905604,16000,true,1710,16800
4905605,16000,true,1140,16800
4905606,16000,true,730,16800
4905607,16000,true,2690,16800
4905608,16000,true,11600,16800
4905610,16000,true,1180,16800
4905611,16000,true,1250,16800
4905612,16000,true,1080,16800
4905613,16000,true,1060,16800
4905614,23000,true,15600,24150
4905615,16000,true,6900,16800
4905616,23000,true,7300,24150
4905617,41000,true,11300,43050
4905618,36000,true,16600,37800
4905619,48000,true,25000,50400
4905620,16000,true,5700,16800
4905621,16000,true,5400,16800
4905622,16000,true,1340,16800
4905623,23000,true,9500,24150
4905624,16000,true,5200,16800
4905625,33000,true,10300,34650
4905626,16000,true,1390,16800
4905627,16000,true,610,16800
4905628,57000,true,34600,59850
4905631,16000,true,1520,16800
4905632,16000,true,2040,16800
4905634,16000,true,3500,16800
4905635,16000,true,3080,16800
4905637,23000,true,6000,24150
4905638,16000,true,4600,16800
4905639,33000,true,12000,34650
4905640,16000,true,7900,16800
4905642,48000,true,41200,50400
4905643,16000,true,1040,16800
4905644,16000,true,2040,16800
4905645,23000,true,18800,24150
4905646,48000,true,24500,50400
4905648,43000,true,14000,45150
4905649,41000,true,35100,43050
4905650,29000,true,23900,30450
4905651,33000,true,10500,34650
4905652,57000,true,40300,59850
4905653,36000,true,10700,37800
4905654,16000,true,1730,16800
4905655,16000,true,7600,16800
4905658,48000,true,35400,50400
4905659,16000,true,590,16800
4905661,23000,true,17400,24150
4905662,26000,true,13200,27300
4905663,16000,true,1490,16800
4905664,16000,true,810,16800
4905666,16000,true,1280,16800
4905667,16000,true,1190,16800
4905669,23000,true,19100,24150
4905670,48000,true,44600,50400
4905672,33000,true,12800,34650
4905673,16000,true,2110,16800
4905675,16000,true,580,16800
4905676,41000,true,25100,43050
4905677,23000,true,7500,24150
4905679,16000,true,1340,16800
4905680,16000,true,2230,16800
4905681,40000,true,13700,42000
4905682,16000,true,1660,16800
4905685,23000,true,17000,24150
4905687,16000,true,1280,16800
4905688,33000,true,15300,34650
4905689,16000,true,1090,16800
4905690,16000,true,1840,16800
4905691,16000,true,2070,16800
4905692,48000,true,36200,50400
4905693,16000,true,1990,16800
4905694,16000,true,8000,16800
4905695,16000,true,950,16800
4905696,16000,true,5400,16800
4905697,33000,true,13900,34650
4905698,16000,true,1270,16800
4905699,16000,true,1230,16800
4905700,16000,true,620,16800
4905701,22000,true,8800,23100
4905702,16000,true,1760,16800
4905703,16000,true,3250,16800
4905704,16000,true,1430,16800
4905705,16000,true,1650,16800
4905706,16000,true,1590,16800
4905707,16000,true,7300,16800
4905709,16000,true,5200,16800
4905710,16000,true,1110,16800
4905711,16000,true,1020,16800
4905712,23000,true,11400,24150
4905713,41000,true,18400,43050
4905714,16000,true,1910,16800
4905715,41000,true,28100,43050
4905716,16000,true,1110,16800
4905717,16000,true,4400,16800
4905720,16000,true,1320,16800
4905721,16000,true,5300,16800
4905722,33000,true,14900,34650
4905724,16000,true,920,16800
4905725,16000,true,1510,16800
4905726,23000,true,17500,24150
4905727,16000,true,980,16800
4905728,23000,true,12100,24150
4905729,16000,true,2330,16800
4905730,16000,true,1470,16800
4905731,16000,true,1440,16800
4905733,33000,true,11800,34650
4905734,29000,true,19000,30450
4905735,16000,true,750,16800
4905736,16000,true,1000,16800
4905737,16000,true,1390,16800
4905738,41000,true,19000,43050
4905739,33000,true,14500,34650
4905741,16000,true,920,16800
4905742,16000,true,490,16800
4905744,16000,true,730,16800
4905745,41000,true,32000,43050
4905746,48000,true,34800,50400
4905747,23000,true,8400,24150
4905748,16000,true,9700,16800
4905749,33000,true,11700,34650
4905753,16000,true,7800,16800
4905756,41000,true,37200,43050
4905757,16000,true,4620,16800
4905758,48000,true,37800,50400
4905760,16000,true,1060,16800
4905761,16000,true,1370,16800
4905762,16000,true,2260,16800
4905763,23000,true,13200,24150
4905764,23000,true,15500,24150
4905765,16000,true,8700,16800
4905766,16000,true,4770,16800
4905767,16000,true,1660,16800
4905768,16000,true,1080,16800
4905770,16000,true,8000,16800
4905772,16000,true,10900,16800
4905775,16000,true,7600,16800
4905777,16000,true,6900,16800
4905778,16000,true,7300,16800
4905779,23000,true,7500,24150
4905780,16000,true,680,16800
4905781,33000,true,20100,34650
4905782,41000,true,35100,43050
4905783,16000,true,910,16800
4905786,16000,true,1250,16800
4905787,23000,true,11100,24150
4905789,26000,true,12800,27300
4905790,23000,true,10800,24150
4905791,16000,true,7000,16800
4905792,16000,true,1140,16800
4905793,16000,true,1280,16800
4905794,41000,true,30800,43050
4905795,16000,true,1400,16800
4905796,48000,true,34500,50400
4905797,16000,true,6800,16800
4905798,23000,true,4970,24150
4905799,16000,true,610,16800
4905800,23000,true,9000,24150
4905801,16000,true,1410,16800
4905802,33000,true,12600,34650
4905803,16000,true,1480,16800
4905804,16000,true,640,16800
4905805,16000,true,1820,16800
4905808,16000,true,720,16800
4905809,23000,true,11500,24150
4905810,16000,true,1560,16800
4905811,23000,true,12500,24150
4905812,48000,true,18800,50400
4905813,48000,true,14100,50400
4905814,33000,true,9600,34650
4905815,16000,true,6500,16800
4905817,23000,true,7700,24150
4905818,16000,true,2000,16800
4905819,41000,true,31300,43050
4905820,33000,true,14700,34650
4905821,16000,true,1760,16800
4905822,23000,true,13300,24150
4905823,16000,true,3720,16800
4905824,16000,true,7000,16800
4905825,16000,true,1080,16800
4905826,16000,true,1970,16800
4905831,23000,true,23500,24150
4905833,48000,true,28700,50400
4905834,16000,true,850,16800
4905835,16000,true,810,16800
4905837,16000,true,2980,16800
4905838,16000,true,5200,16800
4905839,33000,true,13200,34650
4905840,16000,true,1550,16800
4905841,48000,true,32300,50400
4905842,23000,true,16300,24150
4905843,23000,true,13800,24150
4905845,16000,true,1170,16800
4905847,23000,true,9700,24150
4905848,23000,true,7600,24150
4905850,23000,true,5960,24150
4905851,16000,true,670,16800
4905852,57000,true,54600,59850
4905853,16000,true,1770,16800
4905854,33000,true,9300,34650
4905855,16000,true,1590,16800
4905856,33000,true,10500,34650
4905857,33000,true,10700,34650
4905859,16000,true,1300,16800
4905860,16000,true,1300,16800
4905861,23000,true,13000,24150
4905863,16000,true,920,16800
4905864,33000,true,12000,34650
4905865,33000,true,15600,34650
4905868,48000,true,41300,50400
4905869,16000,true,1370,16800
4905870,23000,true,12000,24150
4905871,48000,true,37000,50400
4905873,16000,true,980,16800
4905875,23000,true,9100,24150
4905876,26000,true,4500,27300
4905877,16000,true,3150,16800
4905878,41000,true,33300,43050
4905880,16000,true,880,16800
4905882,16000,true,1490,16800
4905883,16000,true,550,16800
4905884,16000,true,2080,16800
4905885,16000,true,8400,16800
4905887,16000,true,2080,16800
4905889,33000,true,10300,34650
4905891,16000,true,13300,16800
4905893,16000,true,1010,16800
4905894,41000,true,30600,43050
4905895,16000,true,730,16800
4905896,16000,true,670,16800
4905897,16000,true,1390,16800
4905899,16000,true,940,16800
4905900,41000,true,25800,43050
4905901,16000,true,680,16800
4905902,16000,true,690,16800
4905903,33000,true,19800,34650
4905904,16000,true,2710,16800
4905906,41000,true,15200,43050
4905908,23000,true,16900,24150
4905909,16000,true,11200,16800
4905911,48000,true,42800,50400
4905912,16000,true,10300,16800
4905916,16000,true,1190,16800
4905917,16000,true,1710,16800
4905918,16000,true,5100,16800
4905920,36000,true,12800,37800
4905921,16000,true,8800,16800
4905923,16000,true,1240,16800
4905924,16000,true,11100,16800
4905926,16000,true,800,16800
4905927,16000,true,1520,16800
4905928,41000,true,20700,43050
4905929,16000,true,800,16800
4905930,48000,true,38500,50400
4905931,16000,true,700,16800
4905933,16000,true,590,16800
4905934,16000,true,1260,16800
4905935,16000,true,750,16800
4905936,29000,true,25600,30450
4905937,16000,true,640,16800
4905938,16000,true,640,16800
4905939,16000,true,2470,16800
4905940,48000,true,45900,50400
4905941,16000,true,1830,16800
4905944,40000,true,15200,42000
4905946,16000,true,1230,16800
4905947,16000,true,750,16800
4905948,16000,true,930,16800
4905949,23000,true,20100,24150
4905950,16000,true,1380,16800
4905951,41000,true,25900,43050
4905952,16000,true,4060,16800
4905954,16000,true,1140,16800
4905956,16000,true,1100,16800
4905958,16000,true,1890,16800
4905959,48000,true,31800,50400
4905962,16000,true,1550,16800
4905963,23000,true,18800,24150
4905964,16000,true,1410,16800
4905965,16000,true,1690,16800
4905966,16000,true,1500,16800
4905967,16000,true,1680,16800
4905968,16000,true,2760,16800
4905969,16000,true,2480,16800
4905970,16000,true,1370,16800
4905971,16000,true,760,16800
4905972,16000,true,1540,16800
4905974,16000,true,8800,16800
4905976,41000,true,30600,43050
4905977,16000,true,7100,16800
4905979,16000,true,1530,16800
4905980,16000,true,3270,16800
4905981,16000,true,5400,16800
4905982,16000,true,990,16800
4905983,23000,true,13700,24150
4905984,16000,true,1090,16800
4905985,16000,true,2590,16800
4905986,16000,true,2450,16800
4905987,16000,true,1370,16800
4905989,16000,true,12100,16800
4905992,16000,true,600,16800
4905994,23000,true,17600,24150
4905995,16000,true,1210,16800
4905996,16000,true,13100,16800
4905998,16000,true,1970,16800
4905999,16000,true,930,16800
4906000,16000,true,1690,16800
4906002,16000,true,1070,16800
4906003,16000,true,1970,16800
4906004,16000,true,930,16800
4906005,16000,true,1670,16800
4906006,16000,true,1150,16800
4906008,23000,true,11500,24150
4906010,16000,true,1590,16800
4906012,16000,true,1990,16800
4906013,16000,true,730,16800
4906014,16000,true,1110,16800
4906015,23000,true,15400,24150
4906016,16000,true,1190,16800
4906017,16000,true,4800,16800
4906018,48000,true,42900,50400
4906019,16000,true,2020,16800
4906020,23000,true,1430,24150
4906021,16000,true,1230,16800
4906022,16000,true,1410,16800
4906023,16000,true,2990,16800
4906024,41000,true,25900,43050
4906025,16000,true,1370,16800
4906026,16000,true,1230,16800
4906027,16000,true,1270,16800
4906028,16000,true,500,16800
4906030,16000,true,1620,16800
4906032,23000,true,11100,24150
4906033,41000,true,24300,43050
4906034,16000,true,3700,16800
4906035,16000,true,990,16800
4906036,23000,true,9100,24150
4906037,23000,true,4380,24150
4906038,23000,true,1790,24150
4906039,16000,true,1700,16800
4906040,16000,true,790,16800
4906041,16000,true,1660,16800
4906042,16000,true,1010,16800
4906043,16000,true,1130,16800
4906045,16000,true,1190,16800
4906046,23000,true,20500,24150
4906047,16000,true,4130,16800
4906048,16000,true,1130,16800
4906049,16000,true,1750,16800
4906050,16000,true,700,16800
4906051,48000,true,32600,50400
4906053,23000,true,15500,24150
4906054,16000,true,2050,16800
4906055,23000,true,7100,24150
4906056,16000,true,480,16800
4906057,16000,true,4060,16800
4906058,16000,true,1560,16800
4906059,16000,true,690,16800
4906060,41000,true,36600,43050
4906061,41000,true,22700,43050
4906062,16000,true,2080,16800
4906063,16000,true,2080,16800
4906064,16000,true,1280,16800
4906065,16000,true,630,16800
4906066,16000,true,12600,16800
4906067,33000,true,15300,34650
4906068,33000,true,14600,34650
4906069,26000,true,12300,27300
4906070,41000,true,34200,43050
4906071,33000,true,18000,34650
4906072,16000,true,530,16800
4906073,57000,true,43800,59850
4906074,16000,true,710,16800
4906075,16000,true,620,16800
4906076,16000,true,1520,16800
