TRUCK_ID,ALLOWED,PASSED,READING,TOLERANT
4905383,6000,true,3500,6750
4905383,10000,true,5300,11250
4905383,25000,true,11600,28125
4905384,6000,true,1190,6750
4905384,10000,true,900,11250
4905385,6000,true,2530,6750
4905385,10000,true,2370,11250
4905386,6000,true,700,6750
4905386,10000,true,480,11250
4905387,6000,true,1500,6750
4905387,10000,true,2180,11250
4905388,6000,true,2700,6750
4905388,17000,true,7400,19125
4905390,6000,true,740,6750
4905390,10000,true,490,11250
4905391,6000,true,930,6750
4905391,10000,true,760,11250
4905392,6000,true,280,6750
4905392,10000,true,230,11250
4905393,6000,true,480,6750
4905393,10000,true,350,11250
4905394,6000,true,1330,6750
4905394,10000,true,1490,11250
4905395,6000,true,480,6750
4905395,10000,true,320,11250
4905396,6000,true,3500,6750
4905396,10000,true,5600,11250
4905396,17000,true,4900,19125
4905397,6000,true,910,6750
4905397,10000,true,570,11250
4905398,6000,true,850,6750
4905398,10000,true,620,11250
4905399,6000,true,570,6750
4905399,10000,true,450,11250
4905400,6000,true,820,6750
4905400,10000,true,700,11250
4905401,6000,true,70,6750
4905401,10000,true,530,11250
4905402,6000,true,430,6750
4905402,10000,true,270,11250
4905403,6000,true,1520,6750
4905403,10000,true,1910,11250
4905404,6000,true,630,6750
4905404,10000,true,390,11250
4905405,6000,true,970,6750
4905405,10000,true,710,11250
4905406,6000,true,2700,6750
4905406,17000,true,7900,19125
4905406,25000,true,9900,28125
4905406,25000,true,9100,28125
4905407,6000,true,3100,6750
4905407,17000,true,5300,19125
4905407,25000,true,9200,28125
4905407,25000,true,7700,28125
4905408,6000,true,580,6750
4905408,10000,true,330,11250
4905409,6000,true,550,6750
4905409,10000,true,420,11250
4905410,6000,true,1400,6750
4905410,10000,true,1280,11250
4905411,12000,true,10000,13500
4905411,17000,true,17700,19125
4905412,6000,true,3400,6750
4905412,10000,true,3400,11250
4905412,25000,true,6900,28125
4905413,6000,true,460,6750
4905413,10000,true,350,11250
4905414,6000,true,720,6750
4905414,10000,true,640,11250
4905415,6000,true,650,6750
4905415,10000,true,390,11250
4905416,6000,true,1840,6750
4905416,10000,true,900,11250
4905417,6000,false,7100,6750
4905417,17000,true,17400,19125
4905417,17000,false,20900,19125
4905417,17000,false,20000,19125
4905418,6000,true,1200,6750
4905418,10000,true,2600,11250
4905419,6000,true,910,6750
4905419,10000,true,610,11250
4905420,6000,true,1700,6750
4905420,10000,true,2500,11250
4905420,17000,true,4400,19125
4905421,6000,true,2000,6750
4905421,10000,true,3200,11250
4905421,17000,true,3600,19125
4905423,6000,true,4300,6750
4905423,17000,true,12500,19125
4905423,25000,true,24500,28125
4905424,6000,true,4100,6750
4905424,17000,true,3100,19125
4905428,12000,true,2330,13500
4905428,17000,true,2380,19125
4905428,17000,true,420,19125
4905429,6000,true,3000,6750
4905429,10000,true,4400,11250
4905429,17000,true,4000,19125
4905430,6000,true,1160,6750
4905430,10000,true,830,11250
4905431,6000,true,3200,6750
4905431,10000,true,6100,11250
4905431,10000,true,3800,11250
4905431,10000,true,2500,11250
4905432,6000,true,3100,6750
4905432,17000,true,14000,19125
4905432,25000,true,20800,28125
4905433,6000,true,800,6750
4905433,10000,true,410,11250
4905434,6000,true,2300,6750
4905434,10000,true,5500,11250
4905436,6000,true,1140,6750
4905436,10000,true,890,11250
4905437,6000,true,340,6750
4905437,10000,true,280,11250
4905438,6000,true,640,6750
4905438,10000,true,480,11250
4905439,6000,true,410,6750
4905439,10000,true,300,11250
4905440,6000,true,3100,6750
4905440,17000,true,4900,19125
4905440,17000,true,5200,19125
4905441,6000,true,4500,6750
4905441,10000,true,8100,11250
4905441,25000,true,21900,28125
4905442,6000,true,310,6750
4905442,17000,true,330,19125
4905444,6000,true,690,6750
4905444,10000,true,500,11250
4905445,6000,true,410,6750
4905445,10000,true,260,11250
4905446,12000,true,4900,13500
4905446,10000,true,4600,11250
4905447,6000,true,360,6750
4905447,10000,true,330,11250
4905450,6000,true,990,6750
4905450,10000,true,830,11250
4905451,6000,true,410,6750
4905451,10000,true,240,11250
4905452,6000,true,4100,6750
4905452,17000,true,13400,19125
4905454,6000,true,540,6750
4905454,10000,true,480,11250
4905455,6000,true,3000,6750
4905455,17000,true,4900,19125
4905455,17000,true,4500,19125
4905456,6000,true,780,6750
4905456,10000,true,580,11250
4905457,6000,true,3400,6750
4905457,10000,true,5400,11250
4905458,6000,true,2400,6750
4905458,10000,true,5900,11250
4905458,17000,true,6600,19125
4905459,6000,true,4500,6750
4905459,17000,true,13000,19125
4905459,25000,true,21600,28125
4905460,6000,true,3500,6750
4905460,17000,true,8800,19125
4905460,25000,true,17700,28125
4905461,6000,true,3100,6750
4905461,10000,true,2000,11250
4905462,6000,true,3400,6750
4905462,10000,true,7700,11250
4905462,17000,true,9900,19125
4905463,6000,true,880,6750
4905463,10000,true,600,11250
4905464,6000,true,950,6750
4905464,10000,true,750,11250
4905465,6000,true,1410,6750
4905465,10000,true,2010,11250
4905466,6000,true,640,6750
4905466,10000,true,430,11250
4905467,6000,true,4200,6750
4905467,10000,true,7000,11250
4905467,10000,true,5200,11250
4905467,10000,true,4300,11250
4905468,6000,true,910,6750
4905468,10000,true,840,11250
4905469,6000,true,410,6750
4905469,10000,true,510,11250
4905470,6000,true,520,6750
4905470,10000,true,340,11250
4905471,6000,true,2900,6750
4905471,10000,true,6200,11250
4905471,17000,true,4900,19125
4905472,6000,true,990,6750
4905472,10000,true,590,11250
4905474,6000,true,2700,6750
4905474,17000,true,5400,19125
4905475,6000,true,740,6750
4905475,10000,true,650,11250
4905476,6000,true,2700,6750
4905476,10000,true,6000,11250
4905476,10000,true,5100,11250
4905477,6000,true,4700,6750
4905477,17000,true,8600,19125
4905478,6000,true,500,6750
4905478,10000,true,300,11250
4905479,6000,true,1320,6750
4905479,10000,true,1390,11250
4905480,6000,true,1160,6750
4905480,10000,true,830,11250
4905481,6000,true,1130,6750
4905481,10000,true,810,11250
4905482,6000,true,1130,6750
4905482,10000,true,810,11250
4905483,6000,true,1030,6750
4905483,17000,true,3980,19125
4905484,6000,true,4000,6750
4905484,10000,true,2800,11250
4905484,17000,true,3500,19125
4905485,6000,true,1560,6750
4905485,10000,true,1780,11250
4905486,6000,true,2480,6750
4905486,17000,true,3030,19125
4905487,6000,true,670,6750
4905487,10000,true,430,11250
4905490,6000,true,1340,6750
4905490,10000,true,950,11250
4905491,6000,true,4700,6750
4905491,17000,true,8900,19125
4905491,25000,true,12500,28125
4905491,25000,true,10100,28125
4905492,6000,true,2200,6750
4905492,17000,true,7500,19125
4905492,25000,true,8800,28125
4905494,6000,true,2700,6750
4905494,17000,true,2900,19125
4905494,10000,true,5000,11250
4905494,10000,true,3700,11250
4905496,6000,true,370,6750
4905496,10000,true,250,11250
4905497,6000,true,710,6750
4905497,10000,true,480,11250
4905498,6000,true,660,6750
4905498,10000,true,510,11250
4905500,6000,true,370,6750
4905500,10000,true,280,11250
4905501,6000,true,270,6750
4905501,10000,true,180,11250
4905502,6000,true,800,6750
4905502,10000,true,650,11250
4905503,6000,true,4000,6750
4905503,17000,true,10400,19125
4905504,6000,true,3800,6750
4905504,17000,true,13000,19125
4905504,25000,true,19400,28125
4905507,6000,true,2700,6750
4905507,17000,true,2900,19125
4905508,6000,true,490,6750
4905508,10000,true,430,11250
4905509,6000,true,1600,6750
4905509,17000,true,10900,19125
4905509,10000,true,7100,11250
4905509,17000,true,12000,19125
4905510,6000,true,660,6750
4905510,10000,true,420,11250
4905511,6000,true,350,6750
4905511,10000,true,430,11250
4905512,6000,true,3700,6750
4905512,17000,true,11500,19125
4905512,25000,true,19600,28125
4905513,6000,true,690,6750
4905513,10000,true,460,11250
4905516,6000,true,3000,6750
4905516,17000,true,10800,19125
4905517,6000,true,840,6750
4905517,10000,true,520,11250
4905518,6000,true,750,6750
4905518,10000,true,600,11250
4905519,6000,true,1040,6750
4905519,10000,true,1230,11250
4905520,6000,true,1090,6750
4905520,10000,true,1410,11250
4905521,6000,true,4100,6750
4905521,17000,true,14900,19125
4905521,25000,true,24700,28125
4905521,25000,true,24600,28125
4905525,6000,true,690,6750
4905525,10000,true,340,11250
4905526,6000,true,3000,6750
4905526,10000,true,5100,11250
4905528,6000,true,3400,6750
4905528,17000,true,8500,19125
4905528,25000,true,16000,28125
4905529,6000,true,3100,6750
4905529,17000,true,3600,19125
4905529,10000,true,2700,11250
4905529,10000,true,2100,11250
4905530,6000,true,850,6750
4905530,10000,true,560,11250
4905531,12000,true,8100,13500
4905531,17000,true,13200,19125
4905532,6000,true,830,6750
4905532,10000,true,550,11250
4905534,6000,true,1020,6750
4905534,10000,true,750,11250
4905535,6000,true,720,6750
4905535,10000,true,480,11250
4905536,6000,true,850,6750
4905536,10000,true,640,11250
4905537,6000,true,720,6750
4905537,10000,true,410,11250
4905539,6000,true,1230,6750
4905539,10000,true,950,11250
4905540,6000,true,890,6750
4905540,10000,true,620,11250
4905541,6000,true,480,6750
4905541,10000,true,360,11250
4905542,6000,true,1300,6750
4905542,17000,true,4200,19125
4905543,6000,true,2100,6750
4905543,10000,true,2800,11250
4905544,6000,true,790,6750
4905544,10000,true,610,11250
4905545,6000,true,4100,6750
4905545,17000,true,9900,19125
4905546,6000,true,350,6750
4905546,10000,true,360,11250
4905547,6000,true,3100,6750
4905547,17000,true,14400,19125
4905547,17000,true,12400,19125
4905547,10000,true,8000,11250
4905548,6000,true,1670,6750
4905548,10000,true,1460,11250
4905549,6000,true,4400,6750
4905549,10000,true,7400,11250
4905549,17000,true,6800,19125
4905550,6000,true,1830,6750
4905550,10000,true,1760,11250
4905551,6000,true,1000,6750
4905551,10000,true,1160,11250
4905552,6000,true,280,6750
4905552,10000,true,340,11250
4905553,6000,true,680,6750
4905553,10000,true,630,11250
4905554,6000,true,530,6750
4905554,10000,true,330,11250
4905555,6000,true,690,6750
4905555,10000,true,430,11250
4905556,6000,true,510,6750
4905556,10000,true,280,11250
4905557,6000,true,3600,6750
4905557,17000,true,11000,19125
4905557,25000,true,17300,28125
4905558,6000,true,3700,6750
4905558,10000,true,8500,11250
4905558,17000,true,15600,19125
4905560,6000,true,400,6750
4905560,10000,true,300,11250
4905561,6000,true,3900,6750
4905561,17000,true,8400,19125
4905562,6000,true,1230,6750
4905562,17000,true,2850,19125
4905563,6000,true,1060,6750
4905563,10000,true,590,11250
4905564,6000,true,300,6750
4905564,10000,true,190,11250
4905566,6000,true,2400,6750
4905566,10000,true,2600,11250
4905567,6000,true,1920,6750
4905567,10000,true,1200,11250
4905569,6000,true,830,6750
4905569,10000,true,620,11250
4905570,6000,true,600,6750
4905570,10000,true,990,11250
4905571,6000,true,810,6750
4905571,10000,true,610,11250
4905572,6000,true,660,6750
4905572,10000,true,520,11250
4905574,6000,true,370,6750
4905574,10000,true,260,11250
4905576,6000,true,770,6750
4905576,10000,true,1790,11250
4905577,6000,true,3400,6750
4905577,10000,true,5400,11250
4905577,17000,true,4400,19125
4905578,6000,true,2700,6750
4905578,17000,true,5300,19125
4905579,6000,true,390,6750
4905579,10000,true,270,11250
4905580,6000,true,1000,6750
4905580,10000,true,1110,11250
4905581,6000,true,2200,6750
4905581,10000,true,3600,11250
4905582,6000,true,4000,6750
4905582,17000,true,8700,19125
4905582,25000,true,14000,28125
4905583,6000,true,820,6750
4905583,10000,true,720,11250
4905584,6000,true,550,6750
4905584,10000,true,450,11250
4905585,6000,true,590,6750
4905585,10000,true,440,11250
4905586,6000,true,750,6750
4905586,10000,true,480,11250
4905587,6000,true,5300,6750
4905587,17000,true,12400,19125
4905588,6000,true,620,6750
4905588,10000,true,350,11250
4905589,6000,true,250,6750
4905589,10000,true,170,11250
4905591,6000,true,560,6750
4905591,10000,true,320,11250
4905592,6000,true,760,6750
4905592,10000,true,660,11250
4905595,6000,true,2900,6750
4905595,17000,true,6000,19125
4905596,6000,true,1160,6750
4905596,10000,true,830,11250
4905597,6000,true,940,6750
4905597,25000,true,4640,28125
4905598,6000,true,1190,6750
4905598,10000,true,850,11250
4905599,6000,true,1160,6750
4905599,10000,true,830,11250
4905600,6000,true,1550,6750
4905600,10000,true,2480,11250
4905601,6000,true,5400,6750
4905601,17000,true,9000,19125
4905601,10000,true,5700,11250
4905601,17000,true,8700,19125
4905602,6000,true,4700,6750
4905602,17000,true,11300,19125
4905603,6000,true,630,6750
4905603,10000,true,430,11250
4905604,6000,true,970,6750
4905604,10000,true,740,11250
4905605,6000,true,710,6750
4905605,10000,true,430,11250
4905606,6000,true,420,6750
4905606,10000,true,310,11250
4905607,6000,true,1140,6750
4905607,10000,true,1550,11250
4905608,6000,true,4200,6750
4905608,10000,true,7400,11250
4905610,6000,true,670,6750
4905610,10000,true,510,11250
4905611,6000,true,750,6750
4905611,10000,true,500,11250
4905612,6000,true,680,6750
4905612,10000,true,400,11250
4905613,6000,true,650,6750
4905613,10000,true,410,11250
4905614,6000,true,3600,6750
4905614,17000,true,12000,19125
4905615,6000,true,2000,6750
4905615,10000,true,4900,11250
4905616,6000,true,1800,6750
4905616,17000,true,5500,19125
4905617,6000,true,3300,6750
4905617,10000,true,3000,11250
4905617,25000,true,5000,28125
4905618,6000,true,3600,6750
4905618,10000,true,6200,11250
4905618,10000,true,3900,11250
4905618,10000,true,2900,11250
4905619,6000,true,3300,6750
4905619,17000,true,7700,19125
4905619,25000,true,14000,28125
4905620,6000,true,2800,6750
4905620,10000,true,2900,11250
4905621,6000,true,2400,6750
4905621,10000,true,3000,11250
4905622,6000,true,680,6750
4905622,10000,true,660,11250
4905623,6000,true,2900,6750
4905623,17000,true,6600,19125
4905624,6000,true,2100,6750
4905624,10000,true,3100,11250
4905625,6000,true,2800,6750
4905625,10000,true,3900,11250
4905625,17000,true,3600,19125
4905626,6000,true,840,6750
4905626,10000,true,550,11250
4905627,6000,true,350,6750
4905627,10000,true,260,11250
4905628,6000,true,4300,6750
4905628,17000,true,10100,19125
4905628,17000,true,10000,19125
4905628,17000,true,10200,19125
4905631,6000,true,680,6750
4905631,10000,true,840,11250
4905632,6000,true,1190,6750
4905632,10000,true,850,11250
4905634,6000,true,1960,6750
4905634,10000,true,1540,11250
4905635,6000,true,1340,6750
4905635,10000,true,1740,11250
4905637,6000,true,2600,6750
4905637,17000,true,3400,19125
4905638,6000,true,2350,6750
4905638,10000,true,2250,11250
4905639,6000,true,3900,6750
4905639,10000,true,2900,11250
4905639,17000,true,5200,19125
4905640,6000,true,3700,6750
4905640,10000,true,4200,11250
4905642,6000,true,3700,6750
4905642,17000,true,13600,19125
4905642,25000,true,23900,28125
4905643,6000,true,520,6750
4905643,10000,true,520,11250
4905644,6000,true,1190,6750
4905644,10000,true,850,11250
4905645,6000,true,4300,6750
4905645,17000,true,14500,19125
4905646,6000,true,2600,6750
4905646,17000,true,6600,19125
4905646,25000,true,15300,28125
4905648,6000,true,2800,6750
4905648,10000,true,5100,11250
4905648,17000,true,4000,19125
4905648,10000,true,2100,11250
4905649,6000,true,3400,6750
4905649,10000,true,8900,11250
4905649,25000,true,22800,28125
4905650,12000,true,8300,13500
4905650,17000,true,15600,19125
4905651,6000,true,2700,6750
4905651,10000,true,2500,11250
4905651,17000,true,5300,19125
4905652,6000,true,4800,6750
4905652,17000,true,13300,19125
4905652,17000,true,10600,19125
4905652,17000,true,11600,19125
4905653,6000,true,3000,6750
4905653,10000,true,4700,11250
4905653,10000,true,1400,11250
4905653,10000,true,1600,11250
4905654,6000,true,990,6750
4905654,10000,true,740,11250
4905655,6000,true,3700,6750
4905655,10000,true,3900,11250
4905658,6000,true,4300,6750
4905658,17000,true,12500,19125
4905658,25000,true,18600,28125
4905659,6000,true,330,6750
4905659,10000,true,260,11250
4905661,6000,true,4100,6750
4905661,17000,true,13300,19125
4905662,6000,true,3800,6750
4905662,10000,true,5400,11250
4905662,10000,true,4000,11250
4905663,6000,true,860,6750
4905663,10000,true,630,11250
4905664,6000,true,370,6750
4905664,10000,true,440,11250
4905666,6000,true,740,6750
4905666,10000,true,540,11250
4905667,6000,true,710,6750
4905667,10000,true,480,11250
4905669,6000,true,3700,6750
4905669,17000,true,15400,19125
4905670,6000,true,4300,6750
4905670,17000,true,15800,19125
4905670,25000,true,24500,28125
4905672,6000,true,1900,6750
4905672,10000,true,5700,11250
4905672,17000,true,5200,19125
4905673,6000,true,1120,6750
4905673,10000,true,990,11250
4905675,6000,true,370,6750
4905675,10000,true,210,11250
4905676,6000,true,3500,6750
4905676,10000,true,6300,11250
4905676,25000,true,15300,28125
4905677,6000,true,4400,6750
4905677,17000,true,3100,19125
4905679,6000,true,740,6750
4905679,10000,true,600,11250
4905680,6000,true,1120,6750
4905680,10000,true,1110,11250
4905681,6000,true,3800,6750
4905681,17000,true,4900,19125
4905681,17000,true,5000,19125
4905682,6000,true,980,6750
4905682,10000,true,680,11250
4905685,6000,true,3700,6750
4905685,17000,true,13300,19125
4905687,6000,true,760,6750
4905687,10000,true,520,11250
4905688,6000,true,3700,6750
4905688,10000,true,6500,11250
4905688,17000,true,5100,19125
4905689,6000,true,630,6750
4905689,10000,true,460,11250
4905690,6000,true,880,6750
4905690,10000,true,960,11250
4905691,6000,true,1140,6750
4905691,10000,true,930,11250
4905692,6000,true,5400,6750
4905692,17000,true,10900,19125
4905692,25000,true,19900,28125
4905693,6000,true,1070,6750
4905693,10000,true,920,11250
4905694,6000,true,3100,6750
4905694,10000,true,4900,11250
4905695,6000,true,540,6750
4905695,10000,true,410,11250
4905696,6000,true,2800,6750
4905696,10000,true,2600,11250
4905697,6000,true,2900,6750
4905697,10000,true,5900,11250
4905697,17000,true,5100,19125
4905698,6000,true,680,6750
4905698,10000,true,590,11250
4905699,6000,true,750,6750
4905699,10000,true,480,11250
4905700,6000,true,370,6750
4905700,10000,true,250,11250
4905701,12000,true,4800,13500
4905701,10000,true,4000,11250
4905702,6000,true,1070,6750
4905702,10000,true,690,11250
4905703,6000,true,1270,6750
4905703,10000,true,1980,11250
4905704,6000,true,980,6750
4905704,10000,true,450,11250
4905705,6000,true,840,6750
4905705,10000,true,810,11250
4905706,6000,true,860,6750
4905706,10000,true,730,11250
4905707,6000,true,3200,6750
4905707,10000,true,4100,11250
4905709,6000,true,2200,6750
4905709,10000,true,3000,11250
4905710,6000,true,680,6750
4905710,10000,true,430,11250
4905711,6000,true,640,6750
4905711,10000,true,380,11250
4905712,6000,true,2800,6750
4905712,17000,true,8600,19125
4905713,6000,true,5200,6750
4905713,10000,true,3600,11250
4905713,25000,true,9600,28125
4905714,6000,true,1020,6750
4905714,10000,true,890,11250
4905715,6000,true,3000,6750
4905715,10000,true,7200,11250
4905715,25000,true,17900,28125
4905716,6000,true,640,6750
4905716,10000,true,470,11250
4905717,6000,true,3100,6750
4905717,10000,true,1300,11250
4905720,6000,true,690,6750
4905720,10000,true,630,11250
4905721,6000,true,3700,6750
4905721,10000,true,1600,11250
4905722,6000,true,3300,6750
4905722,10000,true,5700,11250
4905722,17000,true,5900,19125
4905724,6000,true,580,6750
4905724,10000,true,340,11250
4905725,6000,true,880,6750
4905725,10000,true,630,11250
4905726,6000,true,4100,6750
4905726,17000,true,13400,19125
4905727,6000,true,630,6750
4905727,10000,true,350,11250
4905728,6000,true,2400,6750
4905728,17000,true,9700,19125
4905729,6000,true,900,6750
4905729,10000,true,1430,11250
4905730,6000,true,830,6750
4905730,10000,true,640,11250
4905731,6000,true,760,6750
4905731,10000,true,680,11250
4905733,6000,true,3300,6750
4905733,10000,true,3400,11250
4905733,17000,true,5100,19125
4905734,12000,true,6900,13500
4905734,17000,true,12100,19125
4905735,6000,true,500,6750
4905735,10000,true,250,11250
4905736,6000,true,560,6750
4905736,10000,true,440,11250
4905737,6000,true,730,6750
4905737,10000,true,660,11250
4905738,6000,true,3200,6750
4905738,10000,true,4400,11250
4905738,25000,true,11400,28125
4905739,6000,true,3400,6750
4905739,10000,true,4000,11250
4905739,17000,true,7100,19125
4905741,6000,true,560,6750
4905741,10000,true,360,11250
4905742,6000,true,290,6750
4905742,10000,true,200,11250
4905744,6000,true,410,6750
4905744,10000,true,320,11250
4905745,6000,true,4500,6750
4905745,10000,true,6600,11250
4905745,25000,true,20900,28125
4905746,6000,true,4700,6750
4905746,17000,true,11300,19125
4905746,25000,true,18800,28125
4905747,6000,true,2300,6750
4905747,17000,true,6100,19125
4905748,6000,true,3400,6750
4905748,10000,true,6300,11250
4905749,6000,true,3800,6750
4905749,10000,true,3300,11250
4905749,17000,true,4600,19125
4905753,6000,true,4000,6750
4905753,10000,true,3800,11250
4905756,6000,true,4200,6750
4905756,10000,true,10600,11250
4905756,25000,true,22400,28125
4905757,6000,true,2110,6750
4905757,10000,true,2510,11250
4905758,6000,true,4500,6750
4905758,17000,true,13300,19125
4905758,25000,true,20000,28125
4905760,6000,true,560,6750
4905760,10000,true,500,11250
4905761,6000,true,900,6750
4905761,10000,true,470,11250
4905762,6000,true,1070,6750
4905762,10000,true,1190,11250
4905763,6000,true,3800,6750
4905763,17000,true,9400,19125
4905764,6000,true,3900,6750
4905764,17000,true,11600,19125
4905765,6000,true,2900,6750
4905765,10000,true,5800,11250
4905766,6000,true,2500,6750
4905766,10000,true,2270,11250
4905767,6000,true,790,6750
4905767,10000,true,870,11250
4905768,6000,true,540,6750
4905768,10000,true,540,11250
4905770,6000,true,3000,6750
4905770,10000,true,5000,11250
4905772,6000,true,4100,6750
4905772,10000,true,6800,11250
4905775,6000,true,3500,6750
4905775,10000,true,4100,11250
4905777,6000,true,3300,6750
4905777,10000,true,3600,11250
4905778,6000,true,3400,6750
4905778,10000,true,3900,11250
4905779,6000,true,2700,6750
4905779,17000,true,4800,19125
4905780,6000,true,360,6750
4905780,10000,true,320,11250
4905781,6000,true,4100,6750
4905781,10000,true,6000,11250
4905781,17000,true,10000,19125
4905782,6000,true,3700,6750
4905782,10000,true,8600,11250
4905782,25000,true,22800,28125
4905783,6000,true,560,6750
4905783,10000,true,350,11250
4905786,6000,true,710,6750
4905786,10000,true,540,11250
4905787,6000,true,3900,6750
4905787,17000,true,7200,19125
4905789,6000,true,3600,6750
4905789,10000,true,3600,11250
4905789,10000,true,5600,11250
4905790,6000,true,2700,6750
4905790,17000,true,8100,19125
4905791,6000,true,2100,6750
4905791,10000,true,4900,11250
4905792,6000,true,740,6750
4905792,10000,true,400,11250
4905793,6000,true,680,6750
4905793,10000,true,600,11250
4905794,6000,true,4300,6750
4905794,10000,true,7900,11250
4905794,25000,true,18600,28125
4905795,6000,true,840,6750
4905795,10000,true,560,11250
4905796,6000,true,3500,6750
4905796,17000,true,11600,19125
4905796,25000,true,19400,28125
4905797,6000,true,2700,6750
4905797,10000,true,4100,11250
4905798,6000,true,1630,6750
4905798,17000,true,3340,19125
4905799,6000,true,330,6750
4905799,10000,true,280,11250
4905800,6000,true,3300,6750
4905800,17000,true,5700,19125
4905801,6000,true,770,6750
4905801,10000,true,640,11250
4905802,6000,true,3100,6750
4905802,10000,true,5200,11250
4905802,17000,true,4300,19125
4905803,6000,true,910,6750
4905803,10000,true,570,11250
4905804,6000,true,390,6750
4905804,10000,true,250,11250
4905805,6000,true,1050,6750
4905805,10000,true,770,11250
4905808,6000,true,420,6750
4905808,10000,true,300,11250
4905809,6000,true,4300,6750
4905809,17000,true,7200,19125
4905810,6000,true,920,6750
4905810,10000,true,640,11250
4905811,6000,true,3800,6750
4905811,17000,true,8700,19125
4905812,6000,true,2500,6750
4905812,17000,true,6100,19125
4905812,25000,true,10200,28125
4905813,6000,true,4100,6750
4905813,17000,true,4800,19125
4905813,25000,true,5200,28125
4905814,6000,true,3800,6750
4905814,10000,true,2000,11250
4905814,17000,true,3800,19125
4905815,6000,true,2500,6750
4905815,10000,true,4000,11250
4905817,6000,true,2700,6750
4905817,17000,true,5000,19125
4905818,6000,true,1130,6750
4905818,10000,true,870,11250
4905819,6000,true,3600,6750
4905819,10000,true,7700,11250
4905819,25000,true,20000,28125
4905820,6000,true,3600,6750
4905820,10000,true,6100,11250
4905820,17000,true,5000,19125
4905821,6000,true,1050,6750
4905821,10000,true,710,11250
4905822,6000,true,3000,6750
4905822,17000,true,10300,19125
4905823,6000,true,2030,6750
4905823,10000,true,1690,11250
4905824,6000,true,3700,6750
4905824,10000,true,3300,11250
4905825,6000,true,620,6750
4905825,10000,true,460,11250
4905826,6000,true,1150,6750
4905826,10000,true,820,11250
4905831,6000,false,6900,6750
4905831,17000,true,16600,19125
4905833,6000,true,2800,6750
4905833,17000,true,9300,19125
4905833,25000,true,16600,28125
4905834,6000,true,520,6750
4905834,10000,true,330,11250
4905835,6000,true,490,6750
4905835,10000,true,320,11250
4905837,6000,true,1150,6750
4905837,10000,true,1830,11250
4905838,6000,true,2500,6750
4905838,10000,true,2700,11250
4905839,6000,true,3200,6750
4905839,10000,true,5400,11250
4905839,17000,true,4600,19125
4905840,6000,true,710,6750
4905840,10000,true,840,11250
4905841,6000,true,4400,6750
4905841,17000,true,9700,19125
4905841,25000,true,18200,28125
4905842,6000,true,4400,6750
4905842,17000,true,11900,19125
4905843,6000,true,4700,6750
4905843,17000,true,9100,19125
4905845,6000,true,710,6750
4905845,10000,true,460,11250
4905847,6000,true,3900,6750
4905847,17000,true,5800,19125
4905848,6000,true,2900,6750
4905848,17000,true,4700,19125
4905850,6000,true,1800,6750
4905850,17000,true,4160,19125
4905851,6000,true,400,6750
4905851,10000,true,270,11250
4905852,6000,true,5600,6750
4905852,17000,true,15700,19125
4905852,17000,true,16500,19125
4905852,17000,true,16800,19125
4905853,6000,true,830,6750
4905853,10000,true,940,11250
4905854,6000,true,3400,6750
4905854,10000,true,2700,11250
4905854,17000,true,3200,19125
4905855,6000,true,1010,6750
4905855,10000,true,580,11250
4905856,6000,true,2900,6750
4905856,10000,true,3000,11250
4905856,17000,true,4600,19125
4905857,6000,true,2400,6750
4905857,10000,true,3300,11250
4905857,17000,true,5000,19125
4905859,6000,true,800,6750
4905859,10000,true,500,11250
4905860,6000,true,700,6750
4905860,10000,true,600,11250
4905861,6000,true,4300,6750
4905861,17000,true,8700,19125
4905863,6000,true,470,6750
4905863,10000,true,450,11250
4905864,6000,true,2900,6750
4905864,10000,true,4700,11250
4905864,17000,true,4400,19125
4905865,6000,true,3400,6750
4905865,10000,true,6600,11250
4905865,17000,true,5600,19125
4905868,6000,true,4200,6750
4905868,17000,true,12700,19125
4905868,25000,true,24400,28125
4905869,6000,true,720,6750
4905869,10000,true,650,11250
4905870,6000,true,3700,6750
4905870,17000,true,8300,19125
4905871,6000,true,4700,6750
4905871,17000,true,12500,19125
4905871,25000,true,19800,28125
4905873,6000,true,620,6750
4905873,10000,true,360,11250
4905875,6000,true,3300,6750
4905875,17000,true,5800,19125
4905876,6000,true,1800,6750
4905876,10000,true,2600,11250
4905876,10000,true,100,11250
4905877,6000,true,1640,6750
4905877,10000,true,1510,11250
4905878,6000,true,4400,6750
4905878,10000,true,8600,11250
4905878,25000,true,20300,28125
4905880,6000,true,430,6750
4905880,10000,true,450,11250
4905882,6000,true,820,6750
4905882,10000,true,670,11250
4905883,6000,true,370,6750
4905883,10000,true,180,11250
4905884,6000,true,1210,6750
4905884,10000,true,870,11250
4905885,6000,true,4100,6750
4905885,10000,true,4300,11250
4905887,6000,true,1210,6750
4905887,10000,true,870,11250
4905889,6000,true,2800,6750
4905889,10000,true,4300,11250
4905889,17000,true,3200,19125
4905891,6000,true,4400,6750
4905891,10000,true,8900,11250
4905893,6000,true,550,6750
4905893,10000,true,460,11250
4905894,6000,true,3600,6750
4905894,10000,true,7700,11250
4905894,25000,true,19300,28125
4905895,6000,true,430,6750
4905895,10000,true,300,11250
4905896,6000,true,370,6750
4905896,10000,true,300,11250
4905897,6000,true,870,6750
4905897,10000,true,520,11250
4905899,6000,true,510,6750
4905899,10000,true,430,11250
